Transportmittel,Schlange,Reisezeit
Strassenbahn,0,997.3828348447626
Taxi,0,663.4290180614755
Taxi,1,1005.9799088771268
Strassenbahn,0,1195.638644357322
Taxi,1,900.4663982827128
Strassenbahn,0,1167.7724352951252
Taxi,0,525.9321898016349
Strassenbahn,0,1221.962662078657
Strassenbahn,0,1090.172432375444
Taxi,0,1267.977807628595
Taxi,0,924.7598356771738
Taxi,0,487.0211770715347
Strassenbahn,0,1044.4421932341209
Taxi,0,1241.7099075847382
Strassenbahn,0,1078.782879480158
Taxi,3,684.3282445665911
Taxi,3,1227.1181611121824
Taxi,0,601.0841380574444
Strassenbahn,0,1246.5794056096875
Strassenbahn,0,1310.8035595564138
Strassenbahn,0,1145.1274292261007
Strassenbahn,0,1094.9943985997652
Taxi,1,1178.9996427162753
Strassenbahn,0,1164.4603022189035
Taxi,0,934.5731335331211
Strassenbahn,0,1186.476344058261
Taxi,0,663.9519970217448
Strassenbahn,0,1045.5139962077621
Taxi,3,892.6513793774759
Strassenbahn,0,1129.2190187980984
Strassenbahn,0,1122.452411649399
Strassenbahn,0,1017.9953462486347
Taxi,1,1310.21378431745
Taxi,0,717.8923193777248
Taxi,0,806.9785998709627
Taxi,0,527.9299526339598
Taxi,2,1170.4673188601203
Taxi,1,1509.8614509490294
Taxi,1,1306.1669548774885
Taxi,0,621.6276133669987
Taxi,1,976.00105607875
Strassenbahn,0,1138.9653480962618
Strassenbahn,0,1091.8272763283821
Strassenbahn,0,1077.3017595086808
Taxi,0,603.4079150941005
Strassenbahn,0,1248.421814569656
Taxi,2,812.3869743537564
Taxi,0,1170.13167408558
Taxi,0,621.2652601053624
Taxi,1,605.3976260137626
Strassenbahn,0,1159.1767082414026
Strassenbahn,0,1289.5730218616065
Strassenbahn,0,1021.1560776521193
Taxi,0,542.0434745000377
Strassenbahn,0,1125.57572637221
Taxi,0,666.8188023296694
Taxi,2,1496.1880138355023
Taxi,0,698.0152965013184
Taxi,0,549.4673840225726
Taxi,3,808.6320904720637
Strassenbahn,0,1193.4004277879808
Taxi,0,1355.9513756980386
Strassenbahn,0,1099.4874104941616
Taxi,0,544.9812341656
Strassenbahn,0,1098.3550901661702
Taxi,0,692.9360972687085
Taxi,0,618.5967182141935
Taxi,0,749.9186831737085
Strassenbahn,0,1268.8146465249642
Taxi,0,1135.6601230036085
Taxi,3,828.0746801274017
Taxi,0,942.0151471259185
Strassenbahn,0,1095.593966455699
Strassenbahn,0,1191.413795747032
Taxi,0,609.2486015253595
Taxi,0,740.7538652498228
Strassenbahn,0,1014.4642988174043
Strassenbahn,0,1112.0250062812775
Taxi,0,1464.655612003621
Strassenbahn,0,1065.106823063512
Taxi,3,879.8050763706061
Taxi,1,753.5044771567375
Taxi,0,526.995294591939
Strassenbahn,0,1268.2525546916374
Taxi,0,1147.140165901887
Strassenbahn,0,1168.7823751735568
Taxi,4,928.1914760951202
Taxi,0,604.4591950628599
Taxi,0,592.5419427176217
Strassenbahn,0,1180.3537152418348
Taxi,0,683.2120944608457
Strassenbahn,0,1053.5095805401957
Strassenbahn,0,1070.9015735324808
Strassenbahn,0,1015.471462392585
Taxi,0,758.1960340403209
Taxi,0,1179.6971477124
Strassenbahn,0,1082.2776215419594
Taxi,0,864.0147109755828
Taxi,0,1038.8385977734642
Taxi,0,666.3398367642448
Taxi,0,603.6635713499005
Strassenbahn,0,1080.049669606003
Strassenbahn,0,1232.7288920724636
Taxi,1,987.2689692820234
Strassenbahn,0,1101.4293547378475
Taxi,2,855.7943035778102
Taxi,2,862.8433488499531
Taxi,0,602.032952465676
Taxi,4,1009.3473976789351
Strassenbahn,0,1028.778507040191
Strassenbahn,0,1180.4563322835638
Taxi,0,535.5798803604907
Taxi,0,754.9673464331024
Strassenbahn,0,1146.5542628431365
Taxi,0,913.5084805652127
Taxi,0,864.8996620446788
Taxi,0,521.9125621443081
Taxi,0,1011.0189094019107
Taxi,4,1192.4719462493117
Strassenbahn,0,1267.8226594998146
Taxi,0,1065.1715375426295
Taxi,2,916.5339374475428
Taxi,2,1028.627232964483
Strassenbahn,0,1210.7776536497963
Strassenbahn,0,1026.978753331523
Strassenbahn,0,1216.1045061171685
Strassenbahn,0,1170.5337493865961
Taxi,1,913.6474581727516
Strassenbahn,0,1155.1650661336048
Taxi,0,1384.859399922113
Strassenbahn,0,1017.3510328526538
Strassenbahn,0,1044.106311131063
Taxi,1,770.5330428007635
Taxi,2,1383.8901292779196
Strassenbahn,0,1291.0371572259962
Strassenbahn,0,1266.3985953429474
Strassenbahn,0,1056.809681302071
Strassenbahn,0,1091.5912669009263
Taxi,1,977.9152421351597
Taxi,0,737.1553072953888
Strassenbahn,0,1234.1732663987746
Strassenbahn,0,1013.0359100346684
Strassenbahn,0,1002.0404526004164
Taxi,3,793.7565041511143
Taxi,0,1843.408471588924
Taxi,0,479.38883392729343
Taxi,0,742.1536874646595
Strassenbahn,0,1045.2222960555364
Taxi,1,678.2428551072626
Strassenbahn,0,1032.7766304742822
Strassenbahn,0,1203.015007565869
Taxi,1,1125.7689854595214
Taxi,0,994.0892542539424
Taxi,2,927.2203489914049
Strassenbahn,0,1219.6938504320497
Taxi,0,547.2602333217919
Strassenbahn,0,1242.5254585166913
Taxi,0,803.898332264918
Strassenbahn,0,1110.8693243459197
Taxi,1,852.6534849222921
Taxi,1,865.728640265963
Taxi,0,1034.3497885586678
Taxi,1,1287.669982716276
Strassenbahn,0,1135.9985914437268
Strassenbahn,0,1068.931743536038
Taxi,2,890.0576906413364
Strassenbahn,0,1006.9382716121951
Strassenbahn,0,1241.3664091712822
Taxi,4,1095.012075441568
Taxi,0,729.2250016055935
Strassenbahn,0,1074.1654220910104
Strassenbahn,0,1022.2536569524468
Strassenbahn,0,1055.1179202845929
Taxi,0,590.8680405801201
Taxi,1,1587.5393063483907
Taxi,4,847.6291402400066
Taxi,0,424.2190957554334
Strassenbahn,0,1102.9339767514593
Taxi,0,518.0137320547663
Strassenbahn,0,1162.0767737483282
Taxi,2,830.0599662321272
Taxi,0,498.72220748801044
Taxi,0,725.7072208680454
Taxi,0,569.2835710697166
Taxi,0,631.273206813447
Strassenbahn,0,1016.3344217867997
Taxi,2,1022.3769561132946
Strassenbahn,0,1124.8437683355696
Taxi,2,894.0992066240234
Strassenbahn,0,1128.1649746224348
Taxi,0,788.7180267756079
Taxi,2,1039.5138944730584
Taxi,1,967.6494430952463
Taxi,1,996.1572963287392
Taxi,0,656.2178160787362
Taxi,4,998.8345629072735
Strassenbahn,0,1151.6949143692416
Strassenbahn,0,999.8326601723401
Taxi,0,624.3129986006837
Strassenbahn,0,1014.6109375870461
Taxi,2,778.7290625683746
Taxi,0,1404.2736297850438
Taxi,0,711.9862252177468
Strassenbahn,0,1119.3182781851983
Taxi,1,1051.0264777794314
Strassenbahn,0,1086.329549091668
Strassenbahn,0,1021.5848352271174
Strassenbahn,0,1245.5130828661586
Strassenbahn,0,1159.9378025606557
Taxi,2,827.9839264042326
Taxi,0,602.1338576347822
Strassenbahn,0,1166.9315978011387
Taxi,0,911.8296232430405
Taxi,1,953.0833464133987
Strassenbahn,0,1064.05831906094
Taxi,0,922.9875703074664
Strassenbahn,0,1052.556329968928
Strassenbahn,0,1036.1469133878468
Strassenbahn,0,1236.7304251046503
Taxi,2,819.9358504261636
Strassenbahn,0,1076.330807546512
Taxi,0,715.6950379800692
Taxi,1,1488.175280881046
Taxi,0,776.3398377944419
Taxi,1,965.3274676628705
Strassenbahn,0,1028.4328461407736
Taxi,0,649.2320838437442
Taxi,1,1285.5259260094685
Taxi,0,610.5888975221249
Taxi,0,639.5968655321346
Taxi,0,646.6799996212973
Strassenbahn,0,1174.9205523389137
Strassenbahn,0,1302.0795431581546
Taxi,2,833.5203456890687
Strassenbahn,0,1116.8553568382595
Taxi,0,1055.4148811795085
Strassenbahn,0,1230.6378562827879
Taxi,0,650.7060188445523
Taxi,0,1708.3992808115518
Taxi,0,1058.483878040373
Taxi,0,584.5211287168015
Taxi,0,644.5200246968263
Taxi,1,1521.6561777255422
Taxi,0,786.318574901027
Taxi,1,817.3306838148357
Taxi,0,536.9031786164653
Strassenbahn,0,1177.912911919902
Strassenbahn,0,1101.3176530139178
Strassenbahn,0,1246.321209732124
Strassenbahn,0,1090.5324173180352
Taxi,2,561.9417647609562
Taxi,0,632.112782634835
Taxi,0,1432.5653494358812
Taxi,1,1066.7806865004854
Strassenbahn,0,1109.5513700757292
Taxi,0,1236.144742373191
Taxi,2,1012.7551463367446
Strassenbahn,0,1045.7361892315985
Strassenbahn,0,1147.1538463035085
Taxi,0,1053.4758859731796
Taxi,4,949.3558676323397
Strassenbahn,0,1083.713876767777
Taxi,0,608.8445692865657
Taxi,1,1275.8491862565352
Taxi,1,1296.96540597905
Taxi,2,947.6152165773074
Taxi,1,1554.0799461063393
Taxi,0,1039.275208521605
Taxi,2,780.0857980158278
Taxi,1,820.0997583037457
Strassenbahn,0,1026.175710628015
Taxi,0,479.5952244901521
Strassenbahn,0,1266.7654208680347
Taxi,0,563.1823099955217
Taxi,0,836.8950760804642
Taxi,0,1830.9553303367456
Strassenbahn,0,1213.3775712377717
Taxi,0,1150.2318982267575
Taxi,1,723.8045189307564
Taxi,0,660.4817653480698
Taxi,0,564.0953341092126
Taxi,0,807.548305331216
Taxi,0,797.8288836669733
Taxi,0,776.2968520287242
Strassenbahn,0,1195.5771732864382
Strassenbahn,0,1218.0616452244512
Strassenbahn,0,1206.4070212916931
Strassenbahn,0,1163.0355844976966
Taxi,1,705.1124076900782
Taxi,0,840.0226901055742
Taxi,3,1203.8763100404458
Taxi,4,922.6731730609772
Taxi,0,636.9664093148463
Strassenbahn,0,1276.7474371256283
Taxi,0,945.1967006473665
Strassenbahn,0,1063.9463941967003
Strassenbahn,0,1030.1566191321024
Taxi,3,848.552406958318
Taxi,0,596.925251249212
Strassenbahn,0,1106.952559815019
Taxi,0,652.9978511762025
Strassenbahn,0,1172.0925719435356
Strassenbahn,0,1082.8895789211242
Strassenbahn,0,999.2113305371988
Taxi,0,510.24502220661316
Taxi,0,485.5899666049795
Taxi,0,533.5197620574667
Strassenbahn,0,1164.466511483884
Taxi,1,697.8289032504131
Taxi,0,1104.4922696540953
Taxi,0,602.2701662350327
Taxi,0,835.9685025084916
Taxi,0,1072.0251505112628
Taxi,2,748.4746101173517
Taxi,0,573.0336346700739
Taxi,0,620.6027848268463
Taxi,1,1380.3345920850534
Strassenbahn,0,1282.0875999957768
Strassenbahn,0,1134.6676443393662
Taxi,0,1125.416395019941
Taxi,0,1346.8838694779442
Strassenbahn,0,1099.6472728124704
Taxi,0,1240.8332765756268
Taxi,0,555.2672318568181
Taxi,0,846.1327090293978
Strassenbahn,0,1113.910094944621
Strassenbahn,0,1060.876810184856
Taxi,0,1008.2013349893937
Taxi,3,1269.926936408856
Taxi,0,511.60953587460165
Strassenbahn,0,1001.5520687146582
Taxi,0,789.2907977506641
Strassenbahn,0,1152.2064155428534
Taxi,1,910.0406261091586
Strassenbahn,0,1246.9141784991693
Taxi,3,871.9491116484234
Strassenbahn,0,1304.7580809858605
Strassenbahn,0,1169.6912963046789
Strassenbahn,0,1195.1970524787694
Taxi,0,810.4193520979331
Strassenbahn,0,1055.115710330688
Strassenbahn,0,1029.7800213445087
Taxi,0,550.3286591900901
Taxi,0,612.2993219311702
Taxi,2,755.8823347674385
Taxi,0,549.7758912084402
Taxi,1,687.0226878807923
Strassenbahn,0,1061.1811961227972
Taxi,1,1106.2337657614835
Taxi,0,561.9767271297051
Strassenbahn,0,1023.0808048462878
Taxi,0,832.6043792638388
Taxi,0,613.2633858767986
Taxi,1,1000.3163931064576
Taxi,1,793.3590693540876
Strassenbahn,0,1168.7684964128996
Taxi,0,824.3517674745334
Strassenbahn,0,1062.0726501002416
Taxi,2,983.142015145128
Taxi,2,810.5341946512021
Taxi,0,981.4633257115238
Taxi,2,1096.97350270445
Strassenbahn,0,1046.7166172164448
Strassenbahn,0,1096.1600652627963
Strassenbahn,0,1131.551932590688
Taxi,2,754.0570579306886
Taxi,0,1023.3754104492682
Taxi,0,1054.2053863971782
Strassenbahn,0,1020.1156805913417
Taxi,1,857.0588202986769
Strassenbahn,0,1145.0922632112174
Taxi,0,743.2762029090176
Strassenbahn,0,1039.876982948053
Strassenbahn,0,1201.0372568039509
Taxi,0,605.8780356553405
Taxi,0,615.771694809247
Taxi,0,631.7782463817939
Taxi,2,1082.2075835226117
Strassenbahn,0,1242.4762220435869
Taxi,0,747.8116497074482
Strassenbahn,0,1090.697325153903
Taxi,2,1188.378773179931
Taxi,2,961.8295702891263
Strassenbahn,0,1149.7925116542751
Strassenbahn,0,1088.577745130721
Taxi,2,808.0478650911764
Taxi,0,1085.7322579222441
Strassenbahn,0,1085.0088079807488
Taxi,1,1020.1070138306635
Strassenbahn,0,1144.3699583152488
Taxi,0,841.048211025834
Taxi,4,804.5394120256533
Taxi,0,1091.069307313994
Taxi,1,1232.5893489770847
Taxi,0,572.2888761446761
Strassenbahn,0,1221.144824072845
Taxi,0,456.0588178655222
Strassenbahn,0,1133.6417682356528
Taxi,2,755.7072487365751
Taxi,0,1298.438333019528
Taxi,0,559.2937832787738
Strassenbahn,0,1167.9409238360868
Taxi,0,750.180727683206
Strassenbahn,0,1236.9458250757507
Taxi,1,1059.0732700544545
Taxi,0,878.0382810968212
Strassenbahn,0,1046.4485311905478
Taxi,0,694.7814119206126
Taxi,0,994.782556464383
Taxi,0,844.7530416706429
Taxi,1,763.4056140258377
Taxi,2,914.5796681363859
Taxi,0,1040.9459351690011
Taxi,2,672.3749886587514
Taxi,2,635.9181157498963
Strassenbahn,0,1020.0853732778742
Strassenbahn,0,1038.6137603126476
Strassenbahn,0,1244.459950110273
Taxi,0,1687.1357167303063
Taxi,2,763.7047515923781
Strassenbahn,0,1089.121729553056
Taxi,0,734.6433071927515
Strassenbahn,0,1133.6744304128383
Strassenbahn,0,1125.3438324725553
Strassenbahn,0,1218.6049146428836
Taxi,1,1114.266381812289
Strassenbahn,0,996.2508849970699
Taxi,1,865.3257049398615
Strassenbahn,0,1071.0304936257098
Strassenbahn,0,1157.141456283264
Strassenbahn,0,1291.4911360960084
Taxi,0,1366.1808070315228
Taxi,3,793.6375232165631
Taxi,1,966.0874562441388
Strassenbahn,0,1093.881428293424
Taxi,0,1027.013886205037
Strassenbahn,0,1200.9979213455204
Taxi,1,703.0911033186605
Taxi,0,846.2587967962136
Strassenbahn,0,1199.047569749897
Taxi,1,1150.6887552696733
Taxi,1,684.4509562224522
Taxi,1,871.0937199413386
Taxi,0,591.0917050518074
Taxi,0,709.0338757871616
Taxi,0,708.9964266506482
Strassenbahn,0,1128.5071222094534
Taxi,0,601.4599307438307
Strassenbahn,0,1169.7066348728454
Strassenbahn,0,1168.8175078720474
Strassenbahn,0,1237.7133445842985
Taxi,0,1895.1674120984612
Taxi,2,757.2857661721753
Taxi,0,1059.4576070779995
Strassenbahn,0,1020.593459897852
Strassenbahn,0,1007.4941633390199
Strassenbahn,0,1127.4602088175152
Taxi,1,670.01752907892
Taxi,3,810.9893657901985
Taxi,1,662.6848634107154
Taxi,0,821.8862206995829
Strassenbahn,0,1036.4591029117091
Strassenbahn,0,1103.3894981478688
Strassenbahn,0,1107.7382768918885
Taxi,0,673.7280366764062
Strassenbahn,0,1222.7085252768948
Taxi,0,542.3065479041213
Taxi,2,907.692135651401
Strassenbahn,0,1026.0413319787847
Taxi,1,1315.6335521505157
Taxi,0,543.7974193080289
Taxi,0,693.1249881218553
Strassenbahn,0,1111.140361416352
Strassenbahn,0,1017.4604254920678
Strassenbahn,0,1026.8638676726096
Strassenbahn,0,1168.3180892580035
Taxi,0,1126.634981807017
Strassenbahn,0,1118.0095337518324
Taxi,3,981.5703738160711
Taxi,3,891.6659319754212
Strassenbahn,0,1258.6571684999494
Taxi,0,839.8030311576481
Taxi,0,819.1112054147976
Strassenbahn,0,1144.267090402428
Taxi,0,973.5927313208282
Taxi,0,840.6697329068946
Strassenbahn,0,1081.3146662997415
Taxi,2,832.9361293614937
Strassenbahn,0,1045.4748229001436
Taxi,0,777.3130870950023
Taxi,2,919.0060677235952
Taxi,1,854.7010504138942
Taxi,2,621.6756656952809
Taxi,3,847.6625542963907
Strassenbahn,0,1075.144506015083
Taxi,2,1042.0582258868264
Strassenbahn,0,1179.0294139530781
Taxi,0,578.9942104208467
Taxi,0,1001.7412368562934
Strassenbahn,0,1257.961445156802
Taxi,2,575.638119049557
Taxi,1,685.1814313811988
Taxi,2,999.0438607719061
Taxi,0,522.258796598411
Taxi,0,961.6118704369075
Strassenbahn,0,1035.812144443175
Strassenbahn,0,1016.0166498573451
Taxi,1,770.2283437828012
Strassenbahn,0,1114.3961826234927
Taxi,2,802.145051765339
Taxi,3,890.8396820440496
Taxi,4,985.8260623280389
Taxi,0,1309.2323339629345
Taxi,0,648.6937726370265
Taxi,1,702.9076367324026
Taxi,1,594.2613640648157
Taxi,0,573.938345417204
Strassenbahn,0,1122.0254425413937
Taxi,4,922.4902819806712
Strassenbahn,0,1249.6786461967963
Strassenbahn,0,1247.598525855416
Taxi,1,798.9175337023328
Taxi,2,668.2089293154654
Taxi,2,762.1890429763704
Strassenbahn,0,1244.0567832734912
Taxi,0,1335.635385474211
Strassenbahn,0,1104.404256103357
Strassenbahn,0,1063.093866446252
Taxi,0,560.6237419408563
Strassenbahn,0,1198.0093389294502
Taxi,0,582.3961037569618
Taxi,0,468.6491536970238
Strassenbahn,0,1061.8435597870005
Taxi,2,1160.6053892731545
Taxi,0,1305.5298814430964
Taxi,0,624.7166796055283
Taxi,0,683.8301139834978
Strassenbahn,0,1021.8282720008677
Taxi,2,708.9794597278328
Taxi,0,523.5842102096806
Taxi,0,557.2563228936683
Taxi,2,873.9270161284737
Taxi,0,667.7755608572007
Strassenbahn,0,1236.1021809583685
Taxi,1,621.41102608233
Strassenbahn,0,1158.7390497538838
Strassenbahn,0,1176.3933600105934
Strassenbahn,0,1203.970573301958
Taxi,0,659.2233666975803
Strassenbahn,0,1121.2504401011943
Taxi,0,726.8501565195633
Taxi,2,667.5952537361256
Taxi,1,835.322652905729
Taxi,0,442.46624603443183
Strassenbahn,0,1184.0226568324633
Taxi,0,1051.7062526123082
Taxi,2,904.3189328474543
Taxi,0,1144.9115732240848
Taxi,0,693.8007882500265
Taxi,4,1013.0810767029031
Taxi,4,659.026983115841
Taxi,0,703.4344025237876
Strassenbahn,0,1023.6267681948938
Taxi,0,1230.6802627663496
Strassenbahn,0,1042.0803987767472
Strassenbahn,0,1066.6021305856625
Taxi,1,647.1554406235175
Strassenbahn,0,1008.8825233828613
Taxi,3,1045.788937100966
Taxi,0,676.3478552940373
Strassenbahn,0,1052.4964664896797
Taxi,0,601.4552345700902
Taxi,0,658.0418910122717
Taxi,1,899.2086612997732
Strassenbahn,0,1027.1700411123384
Taxi,0,673.233280499052
Taxi,0,596.6901607007788
Taxi,1,826.6372537853015
Strassenbahn,0,1082.530158197232
Strassenbahn,0,1121.9224627121444
Strassenbahn,0,1219.1077373880225
Taxi,1,1824.2018343184952
Strassenbahn,0,1289.4978276584616
Strassenbahn,0,1094.25587444189
Strassenbahn,0,1215.5924706697785
Strassenbahn,0,1135.4849938516963
Taxi,0,964.0111517455588
Strassenbahn,0,1150.635405683825
Taxi,0,785.7583617718814
Strassenbahn,0,1236.2523289012847
Strassenbahn,0,1170.0298703429235
Taxi,0,441.5571316813063
Strassenbahn,0,1089.5360184579572
Strassenbahn,0,1201.0494459864249
Taxi,0,576.2950447486448
Strassenbahn,0,1026.922764289941
Taxi,1,1321.7635953800082
Strassenbahn,0,1165.3170704981012
Strassenbahn,0,1188.0007493767198
Taxi,1,1047.039568027386
Taxi,1,1048.7757205820556
Taxi,0,603.5378356965654
Strassenbahn,0,1130.8901328965658
Strassenbahn,0,1232.6935038933852
Taxi,0,748.2941475515461
Strassenbahn,0,1208.0229555097903
Taxi,0,735.6498941268999
Taxi,0,784.5259611098927
Taxi,0,856.9189417521518
Taxi,0,560.4748649862595
Taxi,3,1007.6169346787927
Strassenbahn,0,1247.8354348498765
Taxi,0,563.2523110502707
Strassenbahn,0,1268.2760941713677
Taxi,0,557.5077300273144
Taxi,1,1187.2686627914613
Taxi,0,727.527249336953
Strassenbahn,0,1246.475914690019
Taxi,1,791.4800251158997
Taxi,0,718.6732853826138
Strassenbahn,0,1073.4702516646373
Taxi,0,522.4486902924094
Taxi,3,873.8295921088367
Taxi,0,618.3834773371493
Taxi,1,822.2201716827665
Taxi,0,631.6634406801554
Strassenbahn,0,1081.4650965857254
Strassenbahn,0,1242.8986456087787
Taxi,1,1275.3313490752507
Taxi,0,1296.2527172959187
Taxi,0,933.3032975649276
Taxi,0,843.9657951514657
Taxi,1,1423.1946143395953
Taxi,0,948.3533546572544
Strassenbahn,0,1132.3068065553825
Taxi,1,759.0638911750125
Taxi,2,990.126963849841
Strassenbahn,0,1201.0900615301866
Strassenbahn,0,1080.619483672647
Strassenbahn,0,1027.3082587615054
Taxi,2,1315.5395578324417
Taxi,0,935.2737334755423
Taxi,0,1020.6824900271225
Taxi,3,714.2018954960017
Strassenbahn,0,999.0165991897707
Strassenbahn,0,1029.1283456645588
Taxi,2,850.8277086240881
Taxi,2,1104.4825750553355
Taxi,0,578.5735232222459
Taxi,0,1157.506705085154
Taxi,0,1340.1866351864871
Taxi,1,934.1763743768079
Taxi,0,1139.2202663949954
Taxi,3,1108.4073735593818
Taxi,1,1839.9945385028636
Strassenbahn,0,1144.1814966166453
Taxi,1,1089.0280872995513
Taxi,0,486.2443685914043
Taxi,1,1232.2303307786815
Taxi,1,864.7005942324107
Strassenbahn,0,1051.24943189649
Taxi,0,948.2988945927547
Strassenbahn,0,1082.7098282304341
Strassenbahn,0,1167.5708070099672
Strassenbahn,0,1213.1879695830266
Strassenbahn,0,1028.9350174594742
Taxi,1,789.3777352781337
Taxi,0,1005.8412235648285
Strassenbahn,0,1204.6728890425063
Strassenbahn,0,1015.0736900461385
Strassenbahn,0,1297.508464366404
Taxi,2,990.9496418435183
Strassenbahn,0,1248.3739487994053
Strassenbahn,0,1224.666261396491
Taxi,1,1248.0072786077458
Strassenbahn,0,1084.3320187411532
Strassenbahn,0,1086.0647161553188
Taxi,0,786.7264327476107
Taxi,3,829.0915846246266
Strassenbahn,0,1155.052004494765
Taxi,1,747.2622117940347
Strassenbahn,0,1146.6133676917761
Taxi,0,502.2376975898066
Taxi,0,1183.3208829188063
Taxi,0,1536.0114285462546
Taxi,0,983.9110038066093
Strassenbahn,0,1230.553196726226
Taxi,3,719.4205185831177
Taxi,0,678.2232196671856
Taxi,0,848.0220048517401
Taxi,0,614.4513016978151
Strassenbahn,0,1162.4543450902797
Strassenbahn,0,1013.4157961881702
Strassenbahn,0,1198.769589850951
Strassenbahn,0,1084.0179154095026
Taxi,0,479.55944468924196
Strassenbahn,0,1222.6232609865651
Taxi,1,1041.2048112445477
Taxi,1,1076.4366466701922
Taxi,0,1116.2062009701544
Strassenbahn,0,1072.9619989541025
Taxi,0,614.6077586391084
Taxi,0,995.0585509693065
Taxi,3,887.294695150048
Taxi,0,968.2686791561077
Taxi,2,599.7266089866887
Taxi,2,1072.407790026245
Taxi,1,1208.635099605497
Taxi,0,1400.526588172735
Strassenbahn,0,1047.036957335681
Strassenbahn,0,1188.4234695544037
Strassenbahn,0,1282.3872317174837
Taxi,1,1180.1201526599198
Taxi,2,754.9074948466048
Taxi,1,1111.7378398331903
Taxi,0,786.5061314380729
Taxi,0,1000.986629634342
Taxi,1,1417.5735044262647
Taxi,0,996.1422794033385
Taxi,0,1315.6768727016702
Taxi,0,523.8557679960488
Strassenbahn,0,1016.1007252082918
Strassenbahn,0,1293.8071526859212
Strassenbahn,0,997.0903088212688
Taxi,2,718.6151810038284
Taxi,0,496.3100656831115
Taxi,2,844.8073222188717
Taxi,0,651.7046977461737
Strassenbahn,0,1163.7145499549051
Taxi,0,712.9480100882997
Taxi,2,913.7531163298701
Strassenbahn,0,1043.2208986974806
Strassenbahn,0,1124.860254221423
Taxi,2,2072.858685475819
Strassenbahn,0,1261.0778193168976
Taxi,1,1191.7778767935945
Strassenbahn,0,1122.729891961971
Strassenbahn,0,1219.3972317054393
Taxi,0,516.6033534079588
Taxi,0,435.7407404950869
Taxi,0,595.4224484741633
Strassenbahn,0,1165.8307331341252
Strassenbahn,0,1105.6503317964448
Taxi,0,625.1302003772269
Taxi,4,1033.6531396320456
Taxi,0,705.2811264617554
Strassenbahn,0,1025.6250670006812
Taxi,2,1020.3774736401743
Taxi,1,1275.8052367809296
Strassenbahn,0,1166.001106818067
Taxi,0,549.4796078044478
Strassenbahn,0,1065.402630837491
Taxi,1,1246.3195644088987
Strassenbahn,0,1001.9657401439985
Taxi,0,592.6143059258632
Strassenbahn,0,1036.1822283496572
Strassenbahn,0,1146.0284551968173
Strassenbahn,0,1067.7199000155665
Strassenbahn,0,1181.530052301473
Taxi,2,720.1189102027774
Strassenbahn,0,1123.519493937445
Strassenbahn,0,1245.375273201953
Taxi,0,743.3285370317851
Strassenbahn,0,1176.0218904929527
Strassenbahn,0,1212.7749621941052
Strassenbahn,0,1066.3163794969405
Strassenbahn,0,1061.0153595303932
Taxi,0,1102.0539004329612
Taxi,0,855.2109952639955
Taxi,0,998.5017397434849
Taxi,0,774.4944794523099
Strassenbahn,0,1226.6045704705798
Strassenbahn,0,998.883027817459
Taxi,0,1031.8224951607344
Strassenbahn,0,1106.7622789463662
Taxi,3,790.4932264658304
Taxi,0,1084.2127783597423
Strassenbahn,0,1049.4508951467592
Strassenbahn,0,1182.331670298424
Taxi,0,721.8979534752701
Taxi,0,1241.6029335195587
Strassenbahn,0,1288.7215260891842
Strassenbahn,0,1053.3064477126964
Taxi,0,601.8213011938054
Strassenbahn,0,1081.7008404530554
Taxi,0,502.0690266884152
Taxi,0,1253.9880772970619
Strassenbahn,0,1147.4628753744992
Taxi,2,750.4194044127356
Strassenbahn,0,1100.7713416945426
Taxi,0,1126.784589035093
Strassenbahn,0,1291.221542268513
Strassenbahn,0,1041.4816283342427
Strassenbahn,0,1119.7059879684432
Strassenbahn,0,1177.0028997357595
Strassenbahn,0,1091.0736754958677
Taxi,1,811.3985454377255
Taxi,1,768.2959599726759
Taxi,0,1232.0572469077088
Strassenbahn,0,1037.1234014995218
Strassenbahn,0,1000.9170420815612
Strassenbahn,0,1020.814547940514
Strassenbahn,0,1204.6766489316733
Strassenbahn,0,1249.1766703077126
Taxi,4,857.2658359989484
Strassenbahn,0,1134.2551032285994
Taxi,0,592.3555765286536
Strassenbahn,0,1262.5376574426568
Taxi,1,803.5121040672431
Strassenbahn,0,1056.3778816253637
Taxi,0,543.7063546082351
Strassenbahn,0,1268.6648583640572
Taxi,2,989.2998540974294
Taxi,0,598.8014037222772
Taxi,0,614.272852560801
Taxi,0,1596.1968030864464
Strassenbahn,0,1077.5079011190244
Strassenbahn,0,1093.2852695165227
Taxi,0,1038.1940571716455
Taxi,2,1305.5309394509804
Strassenbahn,0,1275.3434080866232
Taxi,1,674.8402546498276
Taxi,0,766.7195013357773
Strassenbahn,0,1029.7943470814478
Taxi,2,746.417936738152
Taxi,0,1337.645835411001
Taxi,4,1031.2141679364427
Taxi,0,856.4285702647335
Strassenbahn,0,1025.159096543122
Taxi,1,1169.4680917467717
Taxi,2,1091.841044040701
Strassenbahn,0,1063.7853288997171
Strassenbahn,0,1233.772780874086
Strassenbahn,0,1244.0537617191012
Strassenbahn,0,1022.8853119284258
Strassenbahn,0,1065.091032162407
Taxi,1,800.045754004695
Strassenbahn,0,999.5846871550515
Taxi,1,923.3231186995317
Strassenbahn,0,1084.7541685490783
Taxi,2,949.0313132817711
Taxi,3,993.2815850783732
Strassenbahn,0,1115.6303357443958
